REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME
EFS33949,08-02-2023 11:59,11-02-2023 11:59,LDIJ1263133,20,E,08-02-2023 11:28
EFS33949,08-02-2023 11:59,11-02-2023 11:59,QDBA7100045,20,E,08-02-2023 11:28
EFS33950,08-02-2023 13:09,11-02-2023 13:09,ONUX0020157,20,E,09-02-2023 21:12
EFS33950,08-02-2023 13:09,11-02-2023 13:09,XFMT3562029,20,E,09-02-2023 13:14
EFS33950,08-02-2023 13:09,11-02-2023 13:09,JPEE7752418,20,E,09-02-2023 02:28
EFS33950,08-02-2023 13:09,11-02-2023 13:09,RILW9549324,20,E,09-02-2023 07:39
EFS33950,08-02-2023 13:09,11-02-2023 13:09,WNME4553058,20,E,09-02-2023 02:45
EFS33950,08-02-2023 13:09,11-02-2023 13:09,KVWR6274597,20,E,09-02-2023 10:15
EFS33950,08-02-2023 13:09,11-02-2023 13:09,LFWK4270187,20,E,09-02-2023 07:41
EFS33950,08-02-2023 13:09,11-02-2023 13:09,VATV8992437,20,E,09-02-2023 02:28
EFS33950,08-02-2023 13:09,11-02-2023 13:09,WROR3301880,20,E,09-02-2023 04:16
IGOJO14055,08-02-2023 15:00,11-02-2023 15:00,ZXMC6728005,20,L,09-02-2023 08:37
IGOJO14055,08-02-2023 15:00,11-02-2023 15:00,HYIQ0028664,20,L,09-02-2023 07:18
IGOJO14055,08-02-2023 15:00,11-02-2023 15:00,JEZF6094373,20,L,09-02-2023 01:21
IGOJO14055,08-02-2023 15:00,11-02-2023 15:00,RJUE0595199,20,L,09-02-2023 06:09
IGOJO14055,08-02-2023 15:00,11-02-2023 15:00,SQJO3371498,20,L,09-02-2023 01:24
IGOJO14055,08-02-2023 15:00,11-02-2023 15:00,VIND9279934,20,L,09-02-2023 08:20
EFS34087,11-02-2023 18:41,14-02-2023 18:41,OOVS8369880,40,E,12-02-2023 18:14
EFS34090,11-02-2023 19:20,14-02-2023 19:20,EDCU9907053,20,E,12-02-2023 01:13
EFS34090,11-02-2023 19:20,14-02-2023 19:20,UZBC8208114,20,E,11-02-2023 20:38
EFS34093,11-02-2023 19:41,14-02-2023 19:41,GIVT0483913,20,E,12-02-2023 06:31
EFS34094,11-02-2023 19:53,14-02-2023 19:53,DJHY0291670,20,E,11-02-2023 21:04
EFS34095,11-02-2023 19:55,14-02-2023 19:55,FJZI0257993,40,E,12-02-2023 08:56
EFS34096,11-02-2023 19:57,14-02-2023 19:57,JDWQ2810160,40,E,12-02-2023 12:34
EFS34097,11-02-2023 20:02,14-02-2023 20:02,FQOD0108936,40,E,12-02-2023 08:25
EFS34097,11-02-2023 20:02,14-02-2023 20:02,CCHJ0520691,40,E,12-02-2023 12:34
EFS34104,11-02-2023 23:03,14-02-2023 23:03,KISR8954011,20,E,12-02-2023 08:46
EFS34107,12-02-2023 01:52,15-02-2023 01:52,BVIF2245710,20,E,12-02-2023 02:54
EFS34107,12-02-2023 01:52,15-02-2023 01:52,BDDP5895271,20,E,12-02-2023 02:54
MTZEFS16995,12-02-2023 02:16,15-02-2023 02:16,YEJP3079300,40,E,12-02-2023 00:48
EFS34115,12-02-2023 14:55,15-02-2023 14:55,NNSG9536543,40,E,12-02-2023 18:29
EFS34115,12-02-2023 14:55,15-02-2023 14:55,IBTH9910138,40,E,12-02-2023 14:59
EFS34115,12-02-2023 14:55,15-02-2023 14:55,DAKI0232526,40,E,12-02-2023 14:47
EFS34176,13-02-2023 19:23,16-02-2023 19:23,BWAP1397667,20,E,14-02-2023 09:59
EFS34176,13-02-2023 19:23,16-02-2023 19:23,GRTK7390410,20,E,13-02-2023 22:41
EFS34176,13-02-2023 19:23,16-02-2023 19:23,WUGY7705431,20,E,14-02-2023 07:47
IGOJO14249,14-02-2023 18:02,17-02-2023 18:02,LRUW5659056,20,L,21-02-2023 22:25
IGOJO14249,14-02-2023 18:02,17-02-2023 18:02,XQDU1538151,20,L,21-02-2023 22:25
IGOJO14249,14-02-2023 18:02,17-02-2023 18:02,FTXB1705490,20,L,19-02-2023 22:10
IGOJO14249,14-02-2023 18:02,17-02-2023 18:02,RNVQ1158256,20,L,21-02-2023 23:06
IGOJO14249,14-02-2023 18:02,17-02-2023 18:02,VOZV8342934,20,L,22-02-2023 03:48
IGOJO14249,14-02-2023 18:02,17-02-2023 18:02,GIGB5173758,20,L,20-02-2023 00:17
EXP34675-124548,14-02-2023 18:27,14-02-2023 18:27,PPGR3489074,20,L,20-02-2023 04:12
EXP34587-124559,14-02-2023 19:01,14-02-2023 19:01,WDYU3075894,20,L,16-02-2023 13:18
EFS34226,14-02-2023 20:15,17-02-2023 20:15,ODNT6341255,20,E,14-02-2023 23:07
EXP34801-124749,17-02-2023 17:46,17-02-2023 17:46,QCON3057447,40,L,21-02-2023 14:17
EFS34331,17-02-2023 17:51,20-02-2023 17:51,PTYA0755236,40,E,17-02-2023 19:13
EFS34331,17-02-2023 17:51,20-02-2023 17:51,OTKX9865289,40,E,17-02-2023 20:46
EFS17038-231722-416208,14-02-2023 07:04,17-02-2023 07:04,HRYY4835315,40,L,18-02-2023 13:54
EXP34713-124773,17-02-2023 18:11,17-02-2023 18:11,YGHV2965531,20,L,20-02-2023 17:38
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,HTGR5493489,20,L,23-02-2023 08:43
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,WGCM5558686,20,L,23-02-2023 08:37
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,SWBW0595765,20,L,23-02-2023 08:50
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,XVYL2690633,20,L,23-02-2023 08:37
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,NMLK5327495,20,L,23-02-2023 08:38
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,IHXO7648635,20,L,23-02-2023 08:36
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,NKYK1983732,20,L,23-02-2023 08:40
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,VAKD2955284,20,L,23-02-2023 08:35
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,MZSM5540340,20,L,23-02-2023 08:34
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,JGYY2659744,20,L,23-02-2023 08:33
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,GWHI9644882,20,L,23-02-2023 08:34
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,BAAV8287255,20,L,23-02-2023 08:34
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,BKVM9096219,20,L,23-02-2023 08:47
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,XWUF9224685,20,L,23-02-2023 08:33
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,EINK9441323,20,L,23-02-2023 08:44
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,VSVT3674504,20,L,23-02-2023 08:43
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,SBPO0971022,20,L,23-02-2023 08:50
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,GOIV6558897,20,L,23-02-2023 08:48
EXP34619-124449,17-02-2023 18:14,17-02-2023 18:14,VZTK8887758,20,L,23-02-2023 08:42
EFS34334,17-02-2023 18:35,20-02-2023 18:35,TUYR4521876,40,E,19-02-2023 02:05
EFS34334,17-02-2023 18:35,20-02-2023 18:35,YSCK8735017,40,E,19-02-2023 02:05
EFS16982,11-02-2023 06:20,14-02-2023 06:20,TPMV0041032,40,E,11-02-2023 04:51
MTZEFS16983,11-02-2023 06:29,14-02-2023 06:29,NHZU0542744,40,E,11-02-2023 05:00
IGOJO14186,11-02-2023 09:18,14-02-2023 09:18,GMWA2292264,40,L,13-02-2023 04:29
MTZEFS16992,11-02-2023 14:33,14-02-2023 14:33,APFW3973984,40,E,11-02-2023 13:04
EFS34082,11-02-2023 16:46,14-02-2023 16:46,PYXK5771680,40,E,11-02-2023 18:28
EFS34082,11-02-2023 16:46,14-02-2023 16:46,CTRD3519449,40,E,11-02-2023 19:28
EFS34085,11-02-2023 17:23,14-02-2023 17:23,LDKK6223389,20,E,12-02-2023 01:10
EFS34085,11-02-2023 17:23,14-02-2023 17:23,CMRI3627796,20,E,12-02-2023 01:12
EFS34085,11-02-2023 17:23,14-02-2023 17:23,YPWI6853333,20,E,12-02-2023 04:24
EFS34085,11-02-2023 17:23,14-02-2023 17:23,PFMX9938743,20,E,12-02-2023 04:24
IGOJO14193,11-02-2023 18:50,14-02-2023 18:50,TTTP2495139,40,L,13-02-2023 22:35
IGOJO14193,11-02-2023 18:50,14-02-2023 18:50,HQWY1455051,40,L,14-02-2023 08:58
IGOJO14193,11-02-2023 18:50,14-02-2023 18:50,HIVH0443963,40,L,14-02-2023 08:23
IGOJO14193,11-02-2023 18:50,14-02-2023 18:50,UTCK1919057,40,L,13-02-2023 23:01
IGOJO14193,11-02-2023 18:50,14-02-2023 18:50,XHGA3116112,40,L,13-02-2023 23:51
EFS34098,11-02-2023 20:05,14-02-2023 20:05,CVDH5447930,40,E,12-02-2023 09:16
EFS34101,11-02-2023 21:32,14-02-2023 21:32,MIXL3453045,20,E,12-02-2023 00:44
EFS34101,11-02-2023 21:32,14-02-2023 21:32,RFCK8755090,20,E,12-02-2023 01:31
EFS34101,11-02-2023 21:32,14-02-2023 21:32,LVDN7341424,20,E,12-02-2023 01:30
EFS34105,11-02-2023 23:32,14-02-2023 23:32,QBMH6838141,20,E,12-02-2023 02:05
MTZEFS16994,12-02-2023 01:05,15-02-2023 01:05,JHDL2937161,40,E,11-02-2023 23:36
EFS34114,12-02-2023 13:41,15-02-2023 13:41,UDAZ5164911,40,E,13-02-2023 15:21
EFS34114,12-02-2023 13:41,15-02-2023 13:41,DWYO8129084,40,E,13-02-2023 12:17
EFS34114,12-02-2023 13:41,15-02-2023 13:41,YFUO7316955,40,E,13-02-2023 21:54
EFS34114,12-02-2023 13:41,15-02-2023 13:41,CZPZ8848636,40,E,12-02-2023 18:28
EFS34114,12-02-2023 13:41,15-02-2023 13:41,SEIB5014722,40,E,12-02-2023 17:25
EFS34114,12-02-2023 13:41,15-02-2023 13:41,DOMC4945797,40,E,13-02-2023 21:54
EFS34114,12-02-2023 13:41,15-02-2023 13:41,RIJV0196548,40,E,12-02-2023 17:53
EFS34114,12-02-2023 13:41,15-02-2023 13:41,XYAH6483690,40,E,12-02-2023 18:29
EFS16853-229751-391979,04-02-2023 13:02,07-02-2023 13:02,NYKZ7240293,40,L,10-02-2023 18:25
IGOJO14149,10-02-2023 13:41,13-02-2023 13:41,HMLW5159988,20,L,14-02-2023 02:39
IGOJO14149,10-02-2023 13:41,13-02-2023 13:41,EDGL2678369,20,L,11-02-2023 20:50
IGOJO14149,10-02-2023 13:41,13-02-2023 13:41,YKXU8086060,20,L,14-02-2023 02:51
IGOJO14149,10-02-2023 13:41,13-02-2023 13:41,CRYY7409804,20,L,11-02-2023 05:34
IGOJO14149,10-02-2023 13:41,13-02-2023 13:41,MLES2348186,20,L,11-02-2023 04:43
IGOJO14149,10-02-2023 13:41,13-02-2023 13:41,HUKB9497794,20,L,12-02-2023 00:54
IGOJO14359,17-02-2023 13:10,20-02-2023 13:10,NOER9808882,20,L,19-02-2023 01:22
IGOJO14362,17-02-2023 14:25,20-02-2023 14:25,COHV4361962,20,L,18-02-2023 11:29
IGOJO14362,17-02-2023 14:25,20-02-2023 14:25,AKNJ5489632,20,L,22-02-2023 15:11
IGOJO14364,17-02-2023 14:35,20-02-2023 14:35,NYGW6571013,20,L,18-02-2023 22:57
IGOJO14364,17-02-2023 14:35,20-02-2023 14:35,HSYV1691275,20,L,18-02-2023 03:30
EFS34320,17-02-2023 14:55,20-02-2023 14:55,MBDG3567983,40,E,18-02-2023 03:17
IGOJO14366,17-02-2023 15:00,20-02-2023 15:00,EPDJ4643974,40,L,18-02-2023 12:40
IGOJO14366,17-02-2023 15:00,20-02-2023 15:00,JGCX8303542,40,L,18-02-2023 12:44
IGOJO14367,17-02-2023 15:22,20-02-2023 15:22,UJWD1627048,40,L,21-02-2023 03:31
IGOJO14367,17-02-2023 15:22,20-02-2023 15:22,LFZF7846282,40,L,21-02-2023 04:02
IGOJO14367,17-02-2023 15:22,20-02-2023 15:22,HKFG3261849,40,L,21-02-2023 03:19
IGOJO14367,17-02-2023 15:22,20-02-2023 15:22,KUEG2340286,40,L,20-02-2023 03:16
IGOJO14367,17-02-2023 15:22,20-02-2023 15:22,HHZI0520847,40,L,21-02-2023 04:39
EFS34112,12-02-2023 10:46,15-02-2023 10:46,IWZM4312764,20,E,12-02-2023 11:20
EFS34112,12-02-2023 10:46,15-02-2023 10:46,MZYR3607440,20,E,13-02-2023 06:15
EFS34120,12-02-2023 16:40,15-02-2023 16:40,TXEZ6449435,40,E,12-02-2023 17:26
EFS34120,12-02-2023 16:40,15-02-2023 16:40,EIPW9282006,40,E,12-02-2023 17:25
EFS34120,12-02-2023 16:40,15-02-2023 16:40,UXAF2470205,40,E,12-02-2023 17:25
EFS34132,12-02-2023 21:34,15-02-2023 21:34,RZFS0164659,20,E,13-02-2023 10:23
EFS34132,12-02-2023 21:34,15-02-2023 21:34,YTQY5326588,20,E,13-02-2023 11:20
EFS34132,12-02-2023 21:34,15-02-2023 21:34,DDKC2498236,20,E,13-02-2023 10:23
EFS34132,12-02-2023 21:34,15-02-2023 21:34,UMGI7932060,20,E,13-02-2023 11:20
EFS34136,12-02-2023 22:17,15-02-2023 22:17,OTMN0051317,40,E,13-02-2023 01:00
EFS34137,12-02-2023 22:21,15-02-2023 22:21,DBBH6686319,20,E,12-02-2023 22:23
EFS34137,12-02-2023 22:21,15-02-2023 22:21,OMJK4571768,20,E,12-02-2023 22:21
EFS34137,12-02-2023 22:21,15-02-2023 22:21,TIPV3736743,20,E,12-02-2023 22:23
EFS34137,12-02-2023 22:21,15-02-2023 22:21,ILCR8508844,20,E,12-02-2023 22:21
EFS34137,12-02-2023 22:21,15-02-2023 22:21,SHFT9699038,20,E,12-02-2023 22:22
EFS34137,12-02-2023 22:21,15-02-2023 22:21,IQMY3594469,20,E,12-02-2023 22:22
MTZEFS17001,13-02-2023 00:18,16-02-2023 00:18,TKNG8543287,40,E,12-02-2023 22:49
MTZEFS17002,13-02-2023 00:24,16-02-2023 00:24,XJYP0601497,40,E,12-02-2023 22:55
IGOJO03339,13-02-2023 06:36,16-02-2023 06:36,QAOL8352257,40,L,13-02-2023 05:16
IGOJO03339,13-02-2023 06:36,16-02-2023 06:36,SPHF5373262,40,L,13-02-2023 05:15
MTZEFS17014,13-02-2023 06:41,16-02-2023 06:41,JLWI5706331,40,E,13-02-2023 05:14
EFS16879-230118-416223,06-02-2023 08:17,09-02-2023 08:17,BFDC6964935,40,L,09-02-2023 16:04
EFS33946,08-02-2023 11:46,11-02-2023 11:46,TUTZ0434484,20,E,08-02-2023 11:29
EFS33946,08-02-2023 11:46,11-02-2023 11:46,PYZA9131164,20,E,08-02-2023 11:29
EFS34026,10-02-2023 09:25,13-02-2023 09:25,BOEM6578020,20,E,10-02-2023 09:16
MTZEFS17119,17-02-2023 18:41,20-02-2023 18:41,JLDX9858315,40,E,17-02-2023 17:17
EFS34335,17-02-2023 18:47,20-02-2023 18:47,SOTZ5727659,40,E,19-02-2023 12:26
EXP34493-124222,17-02-2023 18:53,17-02-2023 18:53,CJZC9955005,20,L,20-02-2023 15:35
EXP34493-124222,17-02-2023 18:53,17-02-2023 18:53,FKCE3633229,20,L,20-02-2023 15:30
EXP34493-124222,17-02-2023 18:53,17-02-2023 18:53,NPHU5629313,20,L,20-02-2023 14:36
EXP34493-124222,17-02-2023 18:53,17-02-2023 18:53,ZZLX6513687,20,L,20-02-2023 14:30
EXP34493-124222,17-02-2023 18:53,17-02-2023 18:53,EOYL8044403,20,L,20-02-2023 14:34
EXP34493-124222,17-02-2023 18:53,17-02-2023 18:53,AOVK5214972,20,L,20-02-2023 15:32
EXP34493-124222,17-02-2023 18:53,17-02-2023 18:53,FNYS4919626,20,L,20-02-2023 14:30
EXP34493-124222,17-02-2023 18:53,17-02-2023 18:53,HMIH8206572,20,L,20-02-2023 15:32
EXP34493-124222,17-02-2023 18:53,17-02-2023 18:53,BAAX2337911,20,L,20-02-2023 15:31
EFS34336,17-02-2023 18:56,20-02-2023 18:56,WQEZ9599423,40,E,18-02-2023 01:57
EFS34336,17-02-2023 18:56,20-02-2023 18:56,GJEE9999567,40,E,17-02-2023 21:55
IGOJO14384,17-02-2023 19:00,20-02-2023 19:00,RWCK8365211,40,L,20-02-2023 02:43
IGOJO14384,17-02-2023 19:00,20-02-2023 19:00,NJRG5998649,40,L,18-02-2023 22:41
IGOJO14384,17-02-2023 19:00,20-02-2023 19:00,IYHL8888378,40,L,18-02-2023 04:32
IGOJO14384,17-02-2023 19:00,20-02-2023 19:00,MYGG4974151,40,L,18-02-2023 11:21
IGOJO14385,17-02-2023 19:01,20-02-2023 19:01,YTRL0268769,40,L,17-02-2023 19:38
IGOJO14385,17-02-2023 19:01,20-02-2023 19:01,OJIA9261717,40,L,17-02-2023 21:06
IGOJO14385,17-02-2023 19:01,20-02-2023 19:01,OWMV9782567,40,L,17-02-2023 20:19
IGOJO14385,17-02-2023 19:01,20-02-2023 19:01,MZPB7714794,40,L,17-02-2023 19:19
IGOJO14385,17-02-2023 19:01,20-02-2023 19:01,FYBU6969942,40,L,17-02-2023 19:20
IGOJO14385,17-02-2023 19:01,20-02-2023 19:01,FBPB5771168,40,L,18-02-2023 05:04
IGOJO14385,17-02-2023 19:01,20-02-2023 19:01,XSCH1850657,40,L,17-02-2023 19:32
IGOJO14385,17-02-2023 19:01,20-02-2023 19:01,WFXR0950811,40,L,18-02-2023 12:49
IGOJO14385,17-02-2023 19:01,20-02-2023 19:01,DNFS6225354,40,L,17-02-2023 22:33
IGOJO14385,17-02-2023 19:01,20-02-2023 19:01,BGWN6000354,40,L,17-02-2023 22:24
IGOJO14386,17-02-2023 19:17,20-02-2023 19:17,DYFQ5786855,40,L,17-02-2023 22:23
EFS34338,17-02-2023 19:29,20-02-2023 19:29,SGQB2686313,20,E,18-02-2023 09:49
EFS34338,17-02-2023 19:29,20-02-2023 19:29,GTYN0122830,20,E,24-02-2023 14:12
EFS34338,17-02-2023 19:29,20-02-2023 19:29,PYZX2669589,20,E,25-02-2023 22:38
EFS34338,17-02-2023 19:29,20-02-2023 19:29,KZCT1477581,20,E,24-02-2023 03:42
EFS34338,17-02-2023 19:29,20-02-2023 19:29,EHHT9059929,20,E,18-02-2023 01:40
EFS34338,17-02-2023 19:29,20-02-2023 19:29,CBFY2972085,20,E,18-02-2023 09:11
EFS34338,17-02-2023 19:29,20-02-2023 19:29,CFBR0101292,20,E,24-02-2023 08:44
EFS34338,17-02-2023 19:29,20-02-2023 19:29,VSBD1766472,20,E,18-02-2023 01:23
EFS34338,17-02-2023 19:29,20-02-2023 19:29,XZXU9679961,20,E,18-02-2023 00:14
EFS34339,17-02-2023 19:31,20-02-2023 19:31,IDVX5859121,40,E,18-02-2023 15:04
EFS34340,17-02-2023 19:33,20-02-2023 19:33,EEST8421561,40,E,18-02-2023 02:28
MTZEFS17120,17-02-2023 19:36,20-02-2023 19:36,HUYF6489008,40,E,17-02-2023 18:20
EXP34517-124267,17-02-2023 19:40,17-02-2023 19:40,QESZ4456483,20,L,20-02-2023 14:22
EXP34517-124267,17-02-2023 19:40,17-02-2023 19:40,WMCK9045443,20,L,20-02-2023 14:35
EXP34517-124267,17-02-2023 19:40,17-02-2023 19:40,KIZU2335055,20,L,20-02-2023 14:33
EXP34517-124267,17-02-2023 19:40,17-02-2023 19:40,OSAP2880978,20,L,20-02-2023 14:40
EXP34517-124267,17-02-2023 19:40,17-02-2023 19:40,BORH4686425,20,L,20-02-2023 14:37
EXP34517-124267,17-02-2023 19:40,17-02-2023 19:40,UIYU3279959,20,L,20-02-2023 14:37
EXP34517-124267,17-02-2023 19:40,17-02-2023 19:40,WGCU1790577,20,L,20-02-2023 15:34
EXP34517-124267,17-02-2023 19:40,17-02-2023 19:40,KLUN7012594,20,L,20-02-2023 14:24
EXP34517-124267,17-02-2023 19:40,17-02-2023 19:40,ZXPT9499015,20,L,20-02-2023 15:36
EFS34118,12-02-2023 15:13,15-02-2023 15:13,HRCY1293644,40,E,17-02-2023 21:27
EFS34118,12-02-2023 15:13,15-02-2023 15:13,HEFS1463017,40,E,12-02-2023 19:12
EFS34119,12-02-2023 15:27,15-02-2023 15:27,BRGU5594328,40,E,12-02-2023 15:22
IGOJO14194,12-02-2023 22:29,15-02-2023 22:29,VLRP1588038,20,,13-02-2023 00:25
IGOJO14194,12-02-2023 22:29,15-02-2023 22:29,UPKG6020965,20,,13-02-2023 00:21
IGOJO14194,12-02-2023 22:29,15-02-2023 22:29,LFWC8470660,20,,13-02-2023 03:41
IGOJO14194,12-02-2023 22:29,15-02-2023 22:29,GFQT2497237,20,,13-02-2023 01:20
IGOJO14194,12-02-2023 22:29,15-02-2023 22:29,ZXPL4789190,20,,13-02-2023 03:42
IGOJO14194,12-02-2023 22:29,15-02-2023 22:29,ZYIW1254299,20,,13-02-2023 00:20
IGOJO14194,12-02-2023 22:29,15-02-2023 22:29,SUOX8674257,20,,13-02-2023 07:46
EFS34139,12-02-2023 22:58,15-02-2023 22:58,GNPV6860061,20,E,13-02-2023 09:32
EFS34139,12-02-2023 22:58,15-02-2023 22:58,GDVD8761223,20,E,13-02-2023 08:44
MTZEFS16999,12-02-2023 23:21,15-02-2023 23:21,OQOJ3535457,40,E,12-02-2023 21:52
EFS34141,13-02-2023 02:08,16-02-2023 02:08,EFCF7526033,20,E,13-02-2023 04:18
EFS34141,13-02-2023 02:08,16-02-2023 02:08,FRKL3997387,20,E,13-02-2023 04:18
MTZEFS17007,13-02-2023 03:43,16-02-2023 03:43,DUOC9539758,40,E,13-02-2023 02:15
MTZEFS17009,13-02-2023 03:54,16-02-2023 03:54,FOQP7009966,40,E,13-02-2023 02:25
MTZEFS17013,13-02-2023 04:11,16-02-2023 04:11,AAJS8020264,40,E,13-02-2023 02:42
EFS17015,13-02-2023 07:39,16-02-2023 07:39,WWKN3826722,40,E,13-02-2023 06:10
EFS34144,13-02-2023 10:05,16-02-2023 10:05,PFBR1322772,20,E,13-02-2023 09:33
EFS34146,13-02-2023 10:24,16-02-2023 10:24,GTCF7659250,40,E,13-02-2023 12:48
EFS16943-230763-403544,09-02-2023 12:55,12-02-2023 12:55,NWPY5778888,40,L,14-02-2023 19:46
EFS16937-230709-410757,09-02-2023 03:23,12-02-2023 03:23,ASRO7201019,40,L,14-02-2023 19:44
EFS16882-230132-413379,06-02-2023 12:10,09-02-2023 12:10,FRZH5164911,20,L,13-02-2023 23:15
EFS16874-230088-407279,06-02-2023 01:43,09-02-2023 01:43,QNGN3289215,40,L,13-02-2023 23:19
EFS16905-230331-415405,07-02-2023 12:08,10-02-2023 12:08,ENTI3721765,40,L,20-02-2023 09:39
IGOJO14054,08-02-2023 14:33,11-02-2023 14:33,YVXC4475106,20,L,10-02-2023 01:31
IGOJO14054,08-02-2023 14:33,11-02-2023 14:33,BEKH5737811,20,L,10-02-2023 02:36
IGOJO14056,08-02-2023 15:09,11-02-2023 15:09,XMIT9420202,20,L,12-02-2023 08:15
IGOJO14056,08-02-2023 15:09,11-02-2023 15:09,FCTP4233602,20,L,18-02-2023 12:53
IGOJO14056,08-02-2023 15:09,11-02-2023 15:09,KNKK0290061,20,L,15-02-2023 03:43
IGOJO14056,08-02-2023 15:09,11-02-2023 15:09,YMDD8821509,20,L,11-02-2023 03:38
IGOJO14056,08-02-2023 15:09,11-02-2023 15:09,ZPQI2051572,20,L,13-02-2023 10:08
EFS33957,08-02-2023 17:07,11-02-2023 17:07,FJFH1066084,40,E,09-02-2023 10:07
EFS33957,08-02-2023 17:07,11-02-2023 17:07,CTOS8013470,40,E,08-02-2023 23:17
EFS33957,08-02-2023 17:07,11-02-2023 17:07,BPIU2237569,40,E,08-02-2023 23:22
IGOJO14075,08-02-2023 17:41,11-02-2023 17:41,BPCY2784738,40,L,10-02-2023 05:42
IGOJO14076,08-02-2023 17:42,11-02-2023 17:42,YRYH6512516,40,L,09-02-2023 05:23
IGOJO14076,08-02-2023 17:42,11-02-2023 17:42,CWNZ1150206,40,L,09-02-2023 09:55
IGOJO14076,08-02-2023 17:42,11-02-2023 17:42,ZZIU9066066,40,L,09-02-2023 05:11
IGOJO14078,08-02-2023 17:47,11-02-2023 17:47,MUBS5129873,40,L,09-02-2023 05:53
IGOJO14080,08-02-2023 17:56,11-02-2023 17:56,OATP4135495,20,L,09-02-2023 08:21
IGOJO14080,08-02-2023 17:56,11-02-2023 17:56,HVNG7630715,20,L,09-02-2023 02:37
IGOJO14080,08-02-2023 17:56,11-02-2023 17:56,RYCS9796613,20,L,09-02-2023 04:08
IGOJO14080,08-02-2023 17:56,11-02-2023 17:56,UOGB6151729,20,L,09-02-2023 03:46
IGOJO14080,08-02-2023 17:56,11-02-2023 17:56,JYDJ2109216,20,L,09-02-2023 02:40
IGOJO14080,08-02-2023 17:56,11-02-2023 17:56,GVRY8534151,20,L,09-02-2023 02:38
IGOJO14080,08-02-2023 17:56,11-02-2023 17:56,ZQHI0389890,20,L,08-02-2023 23:49
IGOJO14080,08-02-2023 17:56,11-02-2023 17:56,GGIQ7781809,20,L,09-02-2023 02:34
IGOJO14080,08-02-2023 17:56,11-02-2023 17:56,LTWU5426146,20,L,09-02-2023 02:14
IGOJO14080,08-02-2023 17:56,11-02-2023 17:56,SNRL5413658,20,L,08-02-2023 21:13
EXP34141-123457,08-02-2023 18:49,08-02-2023 18:49,LDEP5475287,20,L,11-02-2023 09:10
EXP34428-124066,08-02-2023 19:03,08-02-2023 19:03,SDKW6118474,40,L,11-02-2023 08:56
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,QRTI5679234,20,L,09-02-2023 16:36
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,QSHD4218019,20,L,09-02-2023 17:08
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,QTMJ9973454,20,L,09-02-2023 16:53
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,WGML6122967,20,L,09-02-2023 17:06
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,WVHJ0816422,20,L,09-02-2023 17:03
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,HDTC9486771,20,L,09-02-2023 17:07
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,PYUV1015667,20,L,09-02-2023 17:06
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,PHXA1479533,20,L,09-02-2023 17:05
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,VWJM8186907,20,L,09-02-2023 17:09
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,VJTE4595769,20,L,09-02-2023 17:03
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,USUE6737031,20,L,09-02-2023 17:04
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,OJBL3225547,20,L,09-02-2023 17:06
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,YALM9295620,20,L,09-02-2023 17:09
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,DLCP2650802,20,L,09-02-2023 16:37
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,JFVB1660158,20,L,09-02-2023 16:35
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,VRZK1991692,20,L,09-02-2023 17:08
EXP34387-123975,08-02-2023 19:43,08-02-2023 19:43,KCJX4242614,20,L,09-02-2023 16:36
